type,id,name,ISIN_code,start_date,market,industry,CFI_code
上櫃認購(售)權證,70001X,臺銀金元大63展01,TW16Z70001X4,2016/09/27,上櫃,,RWTCCE
上櫃認購(售)權證,70001Y,一銀金元大63展01,TW16Z70001Y2,2016/09/27,上櫃,,RWTCPE
上櫃認購(售)權證,70002X,世界元大63展02,TW16Z70002X2,2016/09/01,上櫃,,RWTCCE
上櫃認購(售)權證,70003X,新普元大63展02,TW16Z70003X0,2016/09/01,上櫃,,RWSCCE
上櫃認購(售)權證,70004X,頎邦元大63展03,TW16Z70004X8,2016/09/01,上櫃,,RWSCCE
上櫃認購(售)權證,70005X,精華元大66展02,TW16Z70005X5,2016/12/19,上櫃,,RWSCCE
上櫃認購(售)權證,70006X,良維元大6C展02,TW17Z70006X2,2017/06/19,上櫃,,RWSCCE
上櫃認購(售)權證,70306P,精材中信77售01,TW17Z70306P2,2017/09/11,上櫃,,RWSCPE
上櫃認購(售)權證,70366P,昇達科群益76售01,TW17Z70366P6,2017/10/03,上櫃,,RWSCPE
上櫃認購(售)權證,70372P,中美晶中信76售01,TW17Z70372P4,2017/10/06,上櫃,,RWSCPE
上櫃認購(售)權證,70384P,穩懋中信76售01,TW17Z70384P9,2017/10/12,上櫃,,RWSCPE
上櫃認購(售)權證,70420P,合晶群益76售01,TW17Z70420P1,2017/10/20,上櫃,,RWSCPE
上櫃認購(售)權證,70425P,恒耀群益76售01,TW17Z70425P0,2017/10/23,上櫃,,RWSCPE
上櫃認購(售)權證,70435P,中美晶國泰76售03,TW17Z70435P9,2017/10/25,上櫃,,RWSCPE
上櫃認購(售)權證,70446P,中美晶中信76售02,TW17Z70446P6,2017/10/30,上櫃,,RWSCPE
上櫃認購(售)權證,70447P,穩懋中信76售02,TW17Z70447P4,2017/10/30,上櫃,,RWSCPE
上櫃認購(售)權證,70455P,大中群益75售01,TW17Z70455P7,2017/10/31,上櫃,,RWSCPE
上櫃認購(售)權證,70459P,威剛元大75售02,TW17Z70459P9,2017/11/01,上櫃,,RWSCPE
上櫃認購(售)權證,70462P,精測群益76售01,TW17Z70462P3,2017/11/02,上櫃,,RWSCPE
上櫃認購(售)權證,70463P,穩懋群益76售01,TW17Z70463P1,2017/11/02,上櫃,,RWSCPE
上櫃認購(售)權證,70467P,勝麗群益76售01,TW17Z70467P2,2017/11/03,上櫃,,RWSCPE
上櫃認購(售)權證,70468P,光燿科康和76售01,TW17Z70468P0,2017/11/03,上櫃,,RWSCPE
上櫃認購(售)權證,70470P,雙鴻凱基76售01,TW17Z70470P6,2017/11/06,上櫃,,RWSCPE
上櫃認購(售)權證,70473P,元太群益76售01,TW17Z70473P0,2017/11/06,上櫃,,RWSCPE
上櫃認購(售)權證,70475P,穩懋群益76售02,TW17Z70475P5,2017/11/06,上櫃,,RWSCPE
上櫃認購(售)權證,70476P,中美晶國泰76售04,TW17Z70476P3,2017/11/07,上櫃,,RWSCPE
上櫃認購(售)權證,70483P,金居群益76售02,TW17Z70483P9,2017/11/08,上櫃,,RWSCPE
上櫃認購(售)權證,70495P,台半群益76售01,TW17Z70495P3,2017/11/10,上櫃,,RWSCPE
上櫃認購(售)權證,70501P,精測群益76售02,TW17Z70501P8,2017/11/14,上櫃,,RWSCPE
上櫃認購(售)權證,70510P,穩懋元大76售02,TW17Z70510P9,2017/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,70511P,大中群益76售02,TW17Z70511P7,2017/11/15,上櫃,,RWSCPE
上櫃認購(售)權證,70518P,群聯中信77售02,TW17Z70518P2,2017/11/17,上櫃,,RWSCPE
上櫃認購(售)權證,70534P,環球晶中信76售02,TW17Z70534P9,2017/11/22,上櫃,,RWSCPE
上櫃認購(售)權證,70559P,聯亞兆豐76售02,TW17Z70559P6,2017/11/27,上櫃,,RWSCPE
上櫃認購(售)權證,70561P,原相元大76售02,TW17Z70561P2,2017/11/27,上櫃,,RWSCPE
上櫃認購(售)權證,70571P,環球晶國泰75售03,TW17Z70571P1,2017/11/30,上櫃,,RWSCPE
上櫃認購(售)權證,70572P,合晶兆豐76售01,TW17Z70572P9,2017/12/05,上櫃,,RWSCPE
上櫃認購(售)權證,70573P,穩懋兆豐76售02,TW17Z70573P7,2017/12/05,上櫃,,RWSCPE
上櫃認購(售)權證,70574P,昂寶康和75售01,TW17Z70574P5,2017/12/01,上櫃,,RWSCPE
上櫃認購(售)權證,70575P,精測國泰76售02,TW17Z70575P2,2017/12/04,上櫃,,RWSCPE
上櫃認購(售)權證,70576P,精材元富76售02,TW17Z70576P0,2017/12/04,上櫃,,RWSCPE
上櫃認購(售)權證,70577P,凡甲康和76售01,TW17Z70577P8,2017/12/04,上櫃,,RWSCPE
上櫃認購(售)權證,70578P,碩禾康和76售01,TW17Z70578P6,2017/12/04,上櫃,,RWSCPE
上櫃認購(售)權證,70579P,昂寶凱基76售02,TW17Z70579P4,2017/12/04,上櫃,,RWSCPE
上櫃認購(售)權證,70580P,環球晶元大76售01,TW17Z70580P2,2017/12/04,上櫃,,RWSCPE
上櫃認購(售)權證,70581P,穩懋統一76售01,TW17Z70581P0,2017/12/04,上櫃,,RWSCPE
上櫃認購(售)權證,70582P,群聯永豐76售02,TW17Z70582P8,2017/12/05,上櫃,,RWSCPE
上櫃認購(售)權證,70583P,大江康和76售01,TW17Z70583P6,2017/12/05,上櫃,,RWSCPE
上櫃認購(售)權證,70584P,立端康和76售02,TW17Z70584P4,2017/12/05,上櫃,,RWSCPE
上櫃認購(售)權證,70585P,頎邦康和76售01,TW17Z70585P1,2017/12/05,上櫃,,RWSCPE
上櫃認購(售)權證,70586P,群聯元大76售01,TW17Z70586P9,2017/12/05,上櫃,,RWSCPE
上櫃認購(售)權證,70587P,精材元大76售01,TW17Z70587P7,2017/12/05,上櫃,,RWSCPE
上櫃認購(售)權證,70588P,雙鴻元大76售03,TW17Z70588P5,2017/12/05,上櫃,,RWSCPE
上櫃認購(售)權證,70589P,昂寶元大76售03,TW17Z70589P3,2017/12/06,上櫃,,RWSCPE
上櫃認購(售)權證,70590P,環球晶統一77售03,TW17Z70590P1,2017/12/06,上櫃,,RWSCPE
上櫃認購(售)權證,70591P,中美晶國票76售01,TW17Z70591P9,2017/12/06,上櫃,,RWSCPE
上櫃認購(售)權證,70592P,穩懋凱基76售01,TW17Z70592P7,2017/12/06,上櫃,,RWSCPE
上櫃認購(售)權證,70593P,群聯國泰77售01,TW17Z70593P5,2017/12/07,上櫃,,RWSCPE
上櫃認購(售)權證,70594P,穩懋國票76售01,TW17Z70594P3,2017/12/07,上櫃,,RWSCPE
上櫃認購(售)權證,70595P,精測元大76售02,TW17Z70595P0,2017/12/07,上櫃,,RWSCPE
上櫃認購(售)權證,70596P,精華元大76售03,TW17Z70596P8,2017/12/07,上櫃,,RWSCPE
上櫃認購(售)權證,70597P,穩懋富邦78售01,TW17Z70597P6,2017/12/08,上櫃,,RWSCPE
上櫃認購(售)權證,70598P,碩禾元大77售02,TW17Z70598P4,2017/12/11,上櫃,,RWSCPE
上櫃認購(售)權證,70599P,群聯兆豐76售02,TW17Z70599P2,2017/12/11,上櫃,,RWSCPE
上櫃認購(售)權證,70600P,合晶元富76售01,TW17Z70600P8,2017/12/11,上櫃,,RWSCPE
上櫃認購(售)權證,70601P,精測國泰76售03,TW17Z70601P6,2017/12/11,上櫃,,RWSCPE
上櫃認購(售)權證,70602P,聯亞群益76售02,TW17Z70602P4,2017/12/12,上櫃,,RWSCPE
上櫃認購(售)權證,70603P,新普富邦76售01,TW17Z70603P2,2017/12/12,上櫃,,RWSCPE
上櫃認購(售)權證,70604P,先進光康和76售01,TW17Z70604P0,2017/12/12,上櫃,,RWSCPE
上櫃認購(售)權證,70605P,原相元大76售03,TW17Z70605P7,2017/12/12,上櫃,,RWSCPE
上櫃認購(售)權證,70606P,欣銓凱基76售01,TW17Z70606P5,2017/12/13,上櫃,,RWSCPE
上櫃認購(售)權證,70607P,合晶群益77售01,TW17Z70607P3,2017/12/13,上櫃,,RWSCPE
上櫃認購(售)權證,70608P,環球晶群益76售02,TW17Z70608P1,2017/12/13,上櫃,,RWSCPE
上櫃認購(售)權證,70609P,譜瑞群益76售01,TW17Z70609P9,2017/12/13,上櫃,,RWSCPE
上櫃認購(售)權證,70610P,先進光元大76售01,TW17Z70610P7,2017/12/13,上櫃,,RWSCPE
上櫃認購(售)權證,70611P,穩懋元大76售05,TW17Z70611P5,2017/12/13,上櫃,,RWSCPE
上櫃認購(售)權證,70612P,精材凱基76售02,TW17Z70612P3,2017/12/14,上櫃,,RWSCPE
上櫃認購(售)權證,70613P,群聯富邦76售02,TW17Z70613P1,2017/12/14,上櫃,,RWSCPE
上櫃認購(售)權證,70614P,穩懋統一76售02,TW17Z70614P9,2017/12/14,上櫃,,RWSCPE
上櫃認購(售)權證,70615P,環球晶群益76售03,TW17Z70615P6,2017/12/14,上櫃,,RWSCPE
上櫃認購(售)權證,70616P,穩懋群益76售06,TW17Z70616P4,2017/12/14,上櫃,,RWSCPE
上櫃認購(售)權證,70617P,同致群益77售01,TW17Z70617P2,2017/12/15,上櫃,,RWSCPE
上櫃認購(售)權證,70618P,群聯群益76售03,TW17Z70618P0,2017/12/15,上櫃,,RWSCPE
上櫃認購(售)權證,70619P,穩懋元大76售07,TW17Z70619P8,2017/12/15,上櫃,,RWSCPE
上櫃認購(售)權證,70620P,穩懋台新76售01,TW17Z70620P6,2017/12/15,上櫃,,RWSCPE
上櫃認購(售)權證,70621P,合晶兆豐76售02,TW17Z70621P4,2017/12/15,上櫃,,RWSCPE
上櫃認購(售)權證,70622P,元太群益76售03,TW17Z70622P2,2017/12/18,上櫃,,RWSCPE
上櫃認購(售)權證,70623P,原相群益76售03,TW17Z70623P0,2017/12/18,上櫃,,RWSCPE
上櫃認購(售)權證,70624P,穩懋凱基76售02,TW17Z70624P8,2017/12/18,上櫃,,RWSCPE
上櫃認購(售)權證,70625P,穩懋元大76售08,TW17Z70625P5,2017/12/18,上櫃,,RWSCPE
上櫃認購(售)權證,70626P,金居元大7A售01,TW17Z70626P3,2017/12/19,上櫃,,RWSCPE
上櫃認購(售)權證,70627P,穩懋元大76售09,TW17Z70627P1,2017/12/19,上櫃,,RWSCPE
上櫃認購(售)權證,70628P,頎邦群益76售01,TW17Z70628P9,2017/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,70629P,精材永豐76售02,TW17Z70629P7,2017/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,70630P,精材國泰76售01,TW17Z70630P5,2017/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,70631P,穩懋國泰77售01,TW17Z70631P3,2017/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,70632P,穩懋統一77售01,TW17Z70632P1,2017/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,70633P,台燿元富76售01,TW17Z70633P9,2017/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,70634P,精材元大77售02,TW17Z70634P7,2017/12/20,上櫃,,RWSCPE
上櫃認購(售)權證,70635P,穩懋元富76售01,TW17Z70635P4,2017/12/21,上櫃,,RWSCPE
上櫃認購(售)權證,70636P,威剛凱基76售05,TW17Z70636P2,2017/12/22,上櫃,,RWSCPE
上櫃認購(售)權證,70637P,頎邦富邦76售02,TW17Z70637P0,2017/12/22,上櫃,,RWSCPE
上櫃認購(售)權證,70638P,碩禾元大79售02,TW17Z70638P8,2017/12/22,上櫃,,RWSCPE
上櫃認購(售)權證,70639P,精材群益76售03,TW17Z70639P6,2017/12/25,上櫃,,RWSCPE
上櫃認購(售)權證,70640P,群聯台新78售02,TW17Z70640P4,2017/12/25,上櫃,,RWSCPE
上櫃認購(售)權證,70641P,大江凱基76售03,TW17Z70641P2,2017/12/25,上櫃,,RWSCPE
上櫃認購(售)權證,70642P,元太富邦77售01,TW17Z70642P0,2017/12/25,上櫃,,RWSCPE
上櫃認購(售)權證,70643P,精華凱基76售01,TW17Z70643P8,2017/12/26,上櫃,,RWSCPE
上櫃認購(售)權證,70644P,金可元富76售02,TW17Z70644P6,2017/12/26,上櫃,,RWSCPE
上櫃認購(售)權證,70645P,精華元富76售02,TW17Z70645P3,2017/12/26,上櫃,,RWSCPE
上櫃認購(售)權證,70646P,譜瑞元富76售02,TW17Z70646P1,2017/12/28,上櫃,,RWSCPE
上櫃認購(售)權證,70647P,美琪瑪群益76售03,TW17Z70647P9,2017/12/29,上櫃,,RWSCPE
上櫃認購(售)權證,70648P,威剛日盛76售02,TW17Z70648P7,2017/12/28,上櫃,,RWSCPE
上櫃認購(售)權證,70649P,美琪瑪凱基78售01,TW18Z70649P4,2018/01/02,上櫃,,RWSCPE
上櫃認購(售)權證,70650P,群聯群益77售02,TW17Z70650P3,2017/12/29,上櫃,,RWSCPE
上櫃認購(售)權證,70651P,原相永豐76售02,TW17Z70651P1,2017/12/29,上櫃,,RWSCPE
上櫃認購(售)權證,70652P,元太康和76售02,TW17Z70652P9,2017/12/29,上櫃,,RWSCPE
上櫃認購(售)權證,70653P,美琪瑪永豐77售01,TW18Z70653P6,2018/01/02,上櫃,,RWSCPE
上櫃認購(售)權證,70654P,聯亞群益77售02,TW18Z70654P4,2018/01/02,上櫃,,RWSCPE
上櫃認購(售)權證,70655P,金可元富77售01,TW18Z70655P1,2018/01/02,上櫃,,RWSCPE
上櫃認購(售)權證,70656P,網家群益77售01,TW18Z70656P9,2018/01/03,上櫃,,RWSCPE
上櫃認購(售)權證,70657P,穩懋元大77售04,TW18Z70657P7,2018/01/03,上櫃,,RWSCPE
上櫃認購(售)權證,70658P,中美晶兆豐77售02,TW18Z70658P5,2018/01/04,上櫃,,RWSCPE
上櫃認購(售)權證,70659P,穩懋兆豐77售01,TW18Z70659P3,2018/01/04,上櫃,,RWSCPE
上櫃認購(售)權證,70660P,精材國泰77售01,TW18Z70660P1,2018/01/04,上櫃,,RWSCPE
上櫃認購(售)權證,70661P,合晶永豐77售01,TW18Z70661P9,2018/01/04,上櫃,,RWSCPE
上櫃認購(售)權證,70662P,環球晶元富77售02,TW18Z70662P7,2018/01/04,上櫃,,RWSCPE
上櫃認購(售)權證,70663P,原相統一77售01,TW18Z70663P5,2018/01/05,上櫃,,RWSCPE
上櫃認購(售)權證,70664P,精材群益77售03,TW18Z70664P3,2018/01/05,上櫃,,RWSCPE
上櫃認購(售)權證,70665P,華星光元大77售03,TW18Z70665P0,2018/01/08,上櫃,,RWSCPE
上櫃認購(售)權證,70666P,台燿元大77售02,TW18Z70666P8,2018/01/08,上櫃,,RWSCPE
上櫃認購(售)權證,70667P,美琪瑪元大77售01,TW18Z70667P6,2018/01/08,上櫃,,RWSCPE
上櫃認購(售)權證,70668P,鈊象台新77售01,TW18Z70668P4,2018/01/08,上櫃,,RWSCPE
上櫃認購(售)權證,70669P,網家群益77售02,TW18Z70669P2,2018/01/08,上櫃,,RWSCPE
上櫃認購(售)權證,70670P,昂寶群益77售02,TW18Z70670P0,2018/01/09,上櫃,,RWSCPE
上櫃認購(售)權證,70671P,環球晶元大77售02,TW18Z70671P8,2018/01/09,上櫃,,RWSCPE
上櫃認購(售)權證,70672P,原相元富77售03,TW18Z70672P6,2018/01/09,上櫃,,RWSCPE
上櫃認購(售)權證,70673P,環球晶兆豐77售02,TW18Z70673P4,2018/01/10,上櫃,,RWSCPE
上櫃認購(售)權證,70674P,合晶元大77售02,TW18Z70674P2,2018/01/10,上櫃,,RWSCPE
上櫃認購(售)權證,70675P,良維元大77售02,TW18Z70675P9,2018/01/10,上櫃,,RWSCPE
上櫃認購(售)權證,70676P,勝麗群益77售01,TW18Z70676P7,2018/01/10,上櫃,,RWSCPE
上櫃認購(售)權證,70677P,環球晶群益77售03,TW18Z70677P5,2018/01/10,上櫃,,RWSCPE
上櫃認購(售)權證,70678P,合晶統一77售02,TW18Z70678P3,2018/01/10,上櫃,,RWSCPE
上櫃認購(售)權證,70679P,群聯元富77售02,TW18Z70679P1,2018/01/11,上櫃,,RWSCPE
上櫃認購(售)權證,70680P,中美晶中信77售01,TW18Z70680P9,2018/01/11,上櫃,,RWSCPE
上櫃認購(售)權證,70681P,穩懋中信77售01,TW18Z70681P7,2018/01/11,上櫃,,RWSCPE
上櫃認購(售)權證,70682P,合晶群益78售02,TW18Z70682P5,2018/01/11,上櫃,,RWSCPE
上櫃認購(售)權證,70683P,大江元大77售02,TW18Z70683P3,2018/01/11,上櫃,,RWSCPE
上櫃認購(售)權證,70684P,環球晶元大77售03,TW18Z70684P1,2018/01/11,上櫃,,RWSCPE
上櫃認購(售)權證,70685P,神盾群益77售03,TW18Z70685P8,2018/01/12,上櫃,,RWSCPE
上櫃認購(售)權證,70686P,元太凱基77售03,TW18Z70686P6,2018/01/12,上櫃,,RWSCPE
上櫃認購(售)權證,70687P,中美晶元大77售03,TW18Z70687P4,2018/01/12,上櫃,,RWSCPE
上櫃認購(售)權證,70688P,威剛元大77售03,TW18Z70688P2,2018/01/12,上櫃,,RWSCPE
上櫃認購(售)權證,70689P,同致元富77售02,TW18Z70689P0,2018/01/15,上櫃,,RWSCPE
上櫃認購(售)權證,70690P,精材永豐77售02,TW18Z70690P8,2018/01/15,上櫃,,RWSCPE
上櫃認購(售)權證,70691P,穩懋永豐77售02,TW18Z70691P6,2018/01/15,上櫃,,RWSCPE
上櫃認購(售)權證,70692P,中美晶凱基77售02,TW18Z70692P4,2018/01/15,上櫃,,RWSCPE
上櫃認購(售)權證,70693P,原相凱基77售03,TW18Z70693P2,2018/01/15,上櫃,,RWSCPE
上櫃認購(售)權證,70694P,群聯凱基77售01,TW18Z70694P0,2018/01/15,上櫃,,RWSCPE
上櫃認購(售)權證,70695P,群聯凱基77售02,TW18Z70695P7,2018/01/15,上櫃,,RWSCPE
上櫃認購(售)權證,70696P,網家富邦77售02,TW18Z70696P5,2018/01/15,上櫃,,RWSCPE
上櫃認購(售)權證,70697P,同致元大77售03,TW18Z70697P3,2018/01/16,上櫃,,RWSCPE
上櫃認購(售)權證,70698P,網家群益78售03,TW18Z70698P1,2018/01/16,上櫃,,RWSCPE
上櫃認購(售)權證,70699P,聯亞群益78售03,TW18Z70699P9,2018/01/16,上櫃,,RWSCPE
上櫃認購(售)權證,70700P,光頡元富77售03,TW18Z70700P5,2018/01/17,上櫃,,RWSCPE
上櫃認購(售)權證,70701P,穩懋兆豐77售03,TW18Z70701P3,2018/01/17,上櫃,,RWSCPE
上櫃認購(售)權證,70702P,精材元大77售03,TW18Z70702P1,2018/01/17,上櫃,,RWSCPE
上櫃認購(售)權證,70703P,穩懋元大77售07,TW18Z70703P9,2018/01/17,上櫃,,RWSCPE
上櫃認購(售)權證,70704P,穩懋凱基77售06,TW18Z70704P7,2018/01/18,上櫃,,RWSCPE
上櫃認購(售)權證,70705P,美琪瑪群益78售01,TW18Z70705P4,2018/01/18,上櫃,,RWSCPE
上櫃認購(售)權證,70706P,穩懋元大77售08,TW18Z70706P2,2018/01/19,上櫃,,RWSCPE
上櫃認購(售)權證,70707P,頎邦元大77售02,TW18Z70707P0,2018/01/19,上櫃,,RWSCPE
上櫃認購(售)權證,70708P,環球晶凱基77售07,TW18Z70708P8,2018/01/19,上櫃,,RWSCPE
上櫃認購(售)權證,70709P,環球晶凱基77售08,TW18Z70709P6,2018/01/19,上櫃,,RWSCPE
上櫃認購(售)權證,70710P,環球晶凱基77售09,TW18Z70710P4,2018/01/19,上櫃,,RWSCPE
上櫃認購(售)權證,70711P,環球晶凱基77售10,TW18Z70711P2,2018/01/19,上櫃,,RWSCPE
上櫃認購(售)權證,70712P,群聯群益79售01,TW18Z70712P0,2018/01/22,上櫃,,RWSCPE
上櫃認購(售)權證,70713P,東洋凱基77售03,TW18Z70713P8,2018/01/22,上櫃,,RWSCPE
上櫃認購(售)權證,70714P,環球晶康和77售02,TW18Z70714P6,2018/01/23,上櫃,,RWSCPE
上櫃認購(售)權證,70715P,環球晶元大77售06,TW18Z70715P3,2018/01/23,上櫃,,RWSCPE
上櫃認購(售)權證,70716P,同致康和77售01,TW18Z70716P1,2018/01/24,上櫃,,RWSCPE
上櫃認購(售)權證,70717P,環球晶中信77售02,TW18Z70717P9,2018/01/25,上櫃,,RWSCPE
上櫃認購(售)權證,70718P,環球晶元富77售05,TW18Z70718P7,2018/01/26,上櫃,,RWSCPE
上櫃認購(售)權證,70719P,中美晶元富77售02,TW18Z70719P5,2018/01/29,上櫃,,RWSCPE
上櫃認購(售)權證,70720P,信驊元富77售02,TW18Z70720P3,2018/01/30,上櫃,,RWSCPE
上櫃認購(售)權證,70721P,聯亞富邦78售01,TW18Z70721P1,2018/01/30,上櫃,,RWSCPE
上櫃認購(售)權證,70722P,環球晶國泰77售01,TW18Z70722P9,2018/01/30,上櫃,,RWSCPE
上櫃認購(售)權證,70723P,穩懋群益78售01,TW18Z70723P7,2018/01/30,上櫃,,RWSCPE
上櫃認購(售)權證,70724P,穩懋統一77售03,TW18Z70724P5,2018/01/31,上櫃,,RWSCPE
上櫃認購(售)權證,70725P,環球晶群益77售07,TW18Z70725P2,2018/01/31,上櫃,,RWSCPE
上櫃認購(售)權證,70726P,頎邦台新78售02,TW18Z70726P0,2018/01/31,上櫃,,RWSCPE
上櫃認購(售)權證,70727P,美琪瑪元大77售03,TW18Z70727P8,2018/01/31,上櫃,,RWSCPE
上櫃認購(售)權證,70728P,穩懋國泰77售04,TW18Z70728P6,2018/02/01,上櫃,,RWSCPE
上櫃認購(售)權證,70729P,穩懋富邦77售03,TW18Z70729P4,2018/02/01,上櫃,,RWSCPE
上櫃認購(售)權證,70730P,中美晶元大78售01,TW18Z70730P2,2018/02/02,上櫃,,RWSCPE
上櫃認購(售)權證,70731P,元太元富78售02,TW18Z70731P0,2018/02/05,上櫃,,RWSCPE
上櫃認購(售)權證,70732P,元太群益78售03,TW18Z70732P8,2018/02/05,上櫃,,RWSCPE
上櫃認購(售)權證,70733P,三貝德康和78售02,TW18Z70733P6,2018/02/05,上櫃,,RWSCPE
上櫃認購(售)權證,70734P,合晶元大78售02,TW18Z70734P4,2018/02/05,上櫃,,RWSCPE
上櫃認購(售)權證,70735P,穩懋元大78售01,TW18Z70735P1,2018/02/05,上櫃,,RWSCPE
上櫃認購(售)權證,70736P,新普群益78售01,TW18Z70736P9,2018/02/06,上櫃,,RWSCPE
上櫃認購(售)權證,70737P,大江康和78售01,TW18Z70737P7,2018/02/06,上櫃,,RWSCPE
上櫃認購(售)權證,70738P,牧德康和78售01,TW18Z70738P5,2018/02/06,上櫃,,RWSCPE
上櫃認購(售)權證,70739P,新普中信78售02,TW18Z70739P3,2018/02/06,上櫃,,RWSCPE
上櫃認購(售)權證,70740P,穩懋兆豐78售01,TW18Z70740P1,2018/02/06,上櫃,,RWSCPE
上櫃認購(售)權證,70741P,勝麗元大78售02,TW18Z70741P9,2018/02/06,上櫃,,RWSCPE
上櫃認購(售)權證,70742P,精材元大78售01,TW18Z70742P7,2018/02/06,上櫃,,RWSCPE
上櫃認購(售)權證,70743P,牧德元大78售04,TW18Z70743P5,2018/02/07,上櫃,,RWSCPE
上櫃認購(售)權證,70744P,中美晶群益79售02,TW18Z70744P3,2018/02/07,上櫃,,RWSCPE
上櫃認購(售)權證,70745P,碩禾群益7A售01,TW18Z70745P0,2018/02/08,上櫃,,RWSCPE
上櫃認購(售)權證,70746P,聯亞群益78售05,TW18Z70746P8,2018/02/09,上櫃,,RWSCPE
上櫃認購(售)權證,70747P,中美晶國泰78售02,TW18Z70747P6,2018/02/12,上櫃,,RWSCPE
上櫃認購(售)權證,70748P,元太群益78售05,TW18Z70748P4,2018/02/21,上櫃,,RWSCPE
上櫃認購(售)權證,70749P,穩懋群益79售01,TW18Z70749P2,2018/02/21,上櫃,,RWSCPE
上櫃認購(售)權證,70750P,群聯元大78售02,TW18Z70750P0,2018/02/21,上櫃,,RWSCPE
上櫃認購(售)權證,70751P,碩禾元大78售02,TW18Z70751P8,2018/02/21,上櫃,,RWSCPE
上櫃認購(售)權證,70752P,環球晶元大78售06,TW18Z70752P6,2018/02/21,上櫃,,RWSCPE
上櫃認購(售)權證,70753P,原相台新79售01,TW18Z70753P4,2018/02/26,上櫃,,RWSCPE
上櫃認購(售)權證,70754P,穩懋兆豐78售02,TW18Z70754P2,2018/02/26,上櫃,,RWSCPE
上櫃認購(售)權證,70755P,精材元大78售02,TW18Z70755P9,2018/02/26,上櫃,,RWSCPE
上櫃認購(售)權證,70756P,穩懋富邦79售01,TW18Z70756P7,2018/02/27,上櫃,,RWSCPE
上櫃認購(售)權證,70757P,中美晶群益7A售01,TW18Z70757P5,2018/03/01,上櫃,,RWSCPE
上櫃認購(售)權證,70758P,鈊象康和78售01,TW18Z70758P3,2018/03/01,上櫃,,RWSCPE
上櫃認購(售)權證,70759P,頎邦元富79售02,TW18Z70759P1,2018/03/02,上櫃,,RWSCPE
上櫃認購(售)權證,70760P,環球晶群益79售01,TW18Z70760P9,2018/03/02,上櫃,,RWSCPE
上櫃認購(售)權證,70761P,群聯富邦7A售01,TW18Z70761P7,2018/03/02,上櫃,,RWSCPE
上櫃認購(售)權證,70762P,穩懋凱基79售01,TW18Z70762P5,2018/03/06,上櫃,,RWSCPE
上櫃認購(售)權證,70763P,中美晶富邦79售01,TW18Z70763P3,2018/03/06,上櫃,,RWSCPE
上櫃認購(售)權證,70764P,良維元大79售01,TW18Z70764P1,2018/03/07,上櫃,,RWSCPE
上櫃認購(售)權證,70765P,網家元大79售02,TW18Z70765P8,2018/03/07,上櫃,,RWSCPE
上櫃認購(售)權證,70766P,環球晶兆豐79售02,TW18Z70766P6,2018/03/08,上櫃,,RWSCPE
上櫃認購(售)權證,70767P,穩懋元富79售01,TW18Z70767P4,2018/03/08,上櫃,,RWSCPE
上櫃認購(售)權證,70768P,元太元大79售03,TW18Z70768P2,2018/03/08,上櫃,,RWSCPE
上櫃認購(售)權證,70769P,台半元大79售01,TW18Z70769P0,2018/03/08,上櫃,,RWSCPE
上櫃認購(售)權證,70770P,中美晶群益7A售04,TW18Z70770P8,2018/03/08,上櫃,,RWSCPE
上櫃認購(售)權證,70771P,精測群益7A售01,TW18Z70771P6,2018/03/08,上櫃,,RWSCPE
上櫃認購(售)權證,70772P,網家群益7A售01,TW18Z70772P4,2018/03/08,上櫃,,RWSCPE
上櫃認購(售)權證,70773P,威剛群益7A售02,TW18Z70773P2,2018/03/09,上櫃,,RWSCPE
上櫃認購(售)權證,70774P,網家元富79售02,TW18Z70774P0,2018/03/09,上櫃,,RWSCPE
上櫃認購(售)權證,707755,凱基S5,TW13Z7077556,2013/03/22,上櫃,,RWSCCA
上櫃認購(售)權證,70775P,中美晶元大79售03,TW18Z70775P7,2018/03/09,上櫃,,RWSCPE
上櫃認購(售)權證,70776P,中美晶凱基79售02,TW18Z70776P5,2018/03/09,上櫃,,RWSCPE
上櫃認購(售)權證,70777P,合晶凱基79售03,TW18Z70777P3,2018/03/09,上櫃,,RWSCPE
上櫃認購(售)權證,70778P,精材中信7B售01,TW18Z70778P1,2018/03/12,上櫃,,RWSCPE
上櫃認購(售)權證,70779P,環球晶統一79售01,TW18Z70779P9,2018/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70780P,合晶元富79售02,TW18Z70780P7,2018/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70781P,聯亞元富79售02,TW18Z70781P5,2018/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70782P,中美晶群益7A售06,TW18Z70782P3,2018/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70783P,聯亞群益7A售01,TW18Z70783P1,2018/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70784P,勝麗康和7A售01,TW18Z70784P9,2018/03/13,上櫃,,RWSCPE
上櫃認購(售)權證,70785P,大江元大79售02,TW18Z70785P6,2018/03/13,上櫃,,RWSCPE
